Symbol,BXD1,BXD2,BXD6,BXD8,BXD9,BXD11,BXD12,BXD13,BXD14,BXD16,BXD18,BXD19,BXD23,BXD27,BXD28,BXD29,BXD31,BXD33,BXD36,BXD40,BXD42
Ppp2r1a,11.7431651,10.78413735,11.31922639,10.54426779,11.14584267,10.5505197,11.59520034,11.48815136,10.553977,11.01044069,11.39097793,11.3668428,10.95580668,11.0937007,11.32459696,10.53458382,10.95768599,11.607506529999998,11.2786382,10.70349487,10.90201763
Ppp2r1b,9.667922325,10.5999072,9.562407106,9.863113289,10.04233301,9.838166593,9.314892333,9.248541728,9.730585435,9.716201178,9.733289875,9.612332781,9.96744178,9.648645654,9.671457936,9.093201497,9.116276335,9.3939239565,9.317737024,9.829846091,9.011827071
Ppp2r2d,10.06002785,10.03413039,9.866146587,9.826319887,9.705812861,10.02925219,9.913472418,9.601509161,9.789849468,9.828802238,9.83662262,9.992148056,9.837032909,9.730585435,9.734875882,9.427933016,9.369788711,9.793483697,9.620020249,9.457895751,9.509729651
Ppp2r3a,7.26901714,7.274464984,7.5121544995,7.243343512,7.452409633,7.0505909375,7.3294589895,7.315215590999999,7.1652807715,7.2531574029999994,7.367552779,7.2837745575,7.3061657495,7.359856167,7.325986346500001,7.4066230685,7.2509910855,7.34215206375,7.3045530395,7.1410113079999995,7.096262593
Ppp2r4,8.33492885,8.1015516085,8.1872626335,8.1273519095,8.2461987645,7.7957612355000006,8.0302374535,8.154829345,8.1066004415,8.117433957,8.086125929000001,7.988030462999999,8.185922142999999,7.873671332,8.019505577,7.9492308304999995,7.920309517,7.897718616,8.198401606,8.018225341,7.667805084499999
Ppp2r5a,11.659303675,11.682183545000001,11.17623193,11.532741975,11.444864605,11.6606589,12.031015414999999,11.91322083,11.58344398,11.769861265,11.776781475,11.835369799999999,11.95183672,12.011023535,11.77078728,11.797451835,11.569864630000001,12.136354735000001,11.269837599999999,11.635129745,12.22034006
Ppp2r5b,7.307766253,7.27320859,7.668909948,6.965552108,7.459598243,6.998311878,7.38400643,7.532734451,6.900315004,7.29985659,7.402335955,7.344593636,7.315670916,7.467335592,7.256668763,7.048534397,7.164735886,7.3239366619999995,7.251708773,6.9457839,7.163291673
Ppp2r5c,7.14103555175,7.0657442800000005,6.906089807,7.7570592747500005,6.964491854,7.432688252,7.3631637195,7.27237584825,7.693914849,7.48091794475,7.275695932,7.37713146375,7.444588565,7.487961149749999,7.35208410575,7.80462079475,7.64703672275,7.2675586355,7.12592153475,7.398003097749999,7.376529647
Ppp2r5d,8.8275726765,8.6059404765,8.71940971825,8.581263949,8.770233628,8.548568073750001,8.79057990575,8.8972282735,8.668235673,8.51354474125,8.981007222,8.40949970225,8.752636529,8.776725761,8.74303295925,8.64784710675,8.784654451,8.654201583875,8.8455410055,8.68784207625,8.397318207249999
Ppp2r5e,8.328871248666667,8.200742436666665,8.172679090666668,8.547599027333332,8.413249303333332,8.482851384,8.379770909666666,8.389610466666666,8.299150704333334,8.419555551666667,8.255034858333334,8.416532707666667,8.392744971,8.337608386333333,8.408799115999999,8.399597041,8.616552982333333,8.341752545666665,8.604156034666667,8.656144017,8.526569509
Ppp3ca,9.793526813,9.974690179,9.726205711333334,9.907185364,9.790762416666666,9.940471739000001,9.474319310666667,9.719777963,9.779260751999999,9.836048382,9.740263384333334,9.920295953666667,9.698203778333335,9.753719570333333,9.624109336333333,9.710070544333334,9.614671499333333,9.750885665833334,9.807331942,9.773784212666667,9.914974142666667
Ppp4c,12.26770956,12.30203684,12.43232548,12.29171169,12.41473405,12.31036037,12.47448292,12.51818479,12.27756011,12.43476936,12.49596726,12.45225405,12.4818054,12.38783638,12.76528345,12.44328665,12.45518061,12.427779359999999,12.73101041,12.73697387,12.24144913
Ppp4r1,9.618976591,9.776586336000001,9.1574976705,9.2234781485,9.5381502385,9.683057067,9.594370656,9.506459586,9.0274964775,10.0982885585,9.409148226,10.4151159845,9.6405944025,9.575882379,9.635193785,9.014521797,9.069077591500001,9.936071349,9.275568773,9.5472234575,9.78719392
Ppp4r2,7.648986562,8.0229106445,7.7063950365,7.7282641519999995,7.5761522015,7.9053974975,7.373102299500001,7.4021533165,7.7526055025,7.7249790515,7.550130066,7.896009616500001,7.8258865525,7.688937744,7.6468711595,7.399689185,7.5177472055,7.6548849065,7.3404267675,7.453189865,7.6631665505
Ppp5c,8.557061681,8.356195051,8.722355546,8.292570617,8.706326354,7.867720228,8.497755655,8.771702651,8.380929802,7.95298769,8.726740723,8.030045507,8.310400138,8.478673272,8.491461583,8.301452692,8.163890379,8.3471565365,8.54192612,8.29357041,7.756834491
Ppp6c,10.055707412,9.903016497,9.727260063500001,9.612876121,9.7829466365,9.880736427,9.921839901,9.878339742000001,9.7564854355,9.9734038755,9.860326628,9.971643352000001,9.932500902000001,9.922986642000001,10.209785165,9.733663481,9.9640677555,9.90101499,9.557854751499999,9.575655410500001,9.7189254675
Pprc1,8.400979686,8.035541314,8.075043363,8.376664898,7.900691796,7.390644735,7.912029774,8.086486776,8.254847959,7.471552418,8.155512445,7.679719755,7.910472876,8.045259249,8.29908193,8.138160644,8.168379625,8.018537313500001,8.023096556,7.699121957,6.994643718
Pps,8.980736709666667,9.241431527000001,9.134119451666667,9.192195289333334,9.123298527666666,9.128231097666667,9.187589826,9.118107084333333,9.235164285666666,9.331017759333333,9.160958406333334,9.458357581666666,9.132366634333334,9.144337344666667,9.049838862666666,9.286280054666667,9.141741036333334,9.305936821666666,9.300760278333334,9.127089979666666,9.694944182666667
Ppt1,9.298175108,8.806193712,9.026301903,9.229606123,8.694166525,9.242938827,9.378568566,9.250183045,9.231787109,9.287345424,9.122723184,9.007416077,9.376741482,9.213848137,9.212192703,9.276250857,9.557435483,9.24535702,9.10277207,9.068494241,9.861069769
Ppt2,8.7209896475,8.9886562875,8.5307755145,9.0480210935,8.439374249,8.5050761805,8.700408052,9.189550816499999,9.119426274,8.560511716499999,8.5842278035,8.9221636515,9.0255952035,8.40188749,8.63834896,9.053544543000001,8.748179541499999,8.44319671025,8.643923767,8.820391545,9.060447523
Pqbp1,9.817701211,9.553538601,10.04449615,10.12997728,9.883911085,9.532371066,10.16215757,10.18084191,10.29614573,10.04659831,10.11505876,10.00485163,10.19320724,10.06611877,10.38369988,10.36574436,10.39877357,10.184649409999999,10.12807518,10.11696389,9.902992412
Pqlc2,7.3337718095,7.396563214,7.496825296999999,7.1708321470000005,7.4064518800000005,7.263410777,7.2784402425,7.2551947210000005,7.1393591535,7.4297891775,7.318555720999999,7.422829181,7.378282994999999,7.1915102305000005,7.267200437,7.1817478225,7.312694711,7.39729450025,7.228037649,7.242267722499999,7.2685261025
Pramel4,10.2718212375,10.3916910525,10.028492254,10.002107344,10.454064577,10.689330674,10.131978239,9.857737725,10.2059910535,10.2527396615,10.234943277500001,10.4644649295,10.045358165,10.166486122,10.0572673445,10.1449863275,10.098220851,10.22196438525,9.9772982105,10.394779213500001,10.2221909405
Prc1,9.3286376735,9.343333159,9.218287794,9.2991776965,9.208696284,9.1937491945,9.260794031,9.302204642500001,9.393162553,9.137676345500001,9.332239958999999,8.9753089695,9.3456899155,9.2813936925,9.40107432,9.527977894,9.4755734325,9.121616443499999,9.228559513,9.124648458,8.716636110500001
Prcc,8.407833615,8.1945628685,8.701639826000001,8.6360182325,8.6224796035,8.4487683725,8.6217970745,8.539274774999999,8.582246584,8.539430063,8.748600254,8.6429647265,8.548665573500001,8.608691458500001,8.6658478075,8.5415285335,8.5492967255,8.355205836249999,8.7114303165,8.524957331,8.537664233000001
Prdm15,7.90438067,8.349675844,8.371097194,7.950562735,8.106794207,7.846864018,8.205133975,8.151061569,8.211043905,8.310745485,8.272183968,8.075909623,8.257578772,8.210711892,7.95982449,8.053519724,8.02573852,8.3021263875,7.969151389,8.174306237,8.055077237
Prdm2,7.959076668,7.782274542,7.9801917835000005,9.566007794,8.308907938499999,9.274448854,8.379871890499999,8.561938877500001,9.7326977985,8.244996820499999,8.2189877685,8.5503893825,8.0945316965,8.193787534,8.4601689705,9.770821620500001,9.894421485999999,8.40322003025,9.8278809955,9.501266544,10.0041972985
Prdm4,9.426028554,9.806391467,9.676243049,9.85951379,9.797471962,9.691050546,9.625871833,9.487117474,9.674711694,9.688537327,9.842381756,9.607478141,9.711512189,9.658510075,9.729784353,9.554406736,9.553538601,9.5027650925,9.638615513,9.628644415,9.612835632
Prdx1,13.05500853,12.53655101,12.80054374,12.82771463,12.40389319,12.78871958,12.73101041,12.58726569,12.57173514,12.46992514,12.57173514,11.73773684,12.58981327,12.62099719,12.6616702,12.88680889,12.86741543,12.290559925,12.21401945,12.86174953,11.68999955
Prdx2,8.451160393666667,8.797493414,8.404884723666667,8.333857109,8.179692366,7.950260296,8.818299624333333,8.479660252333334,9.095577495,8.154860409666666,8.250415354333333,8.151234112,8.817079428666666,8.784183755,8.682976528,8.711734218666667,8.151852535,8.769852379166666,8.912856536,8.795603369333334,7.941143295333333
Prdx3,9.744833309,8.67788587,9.173885989,9.686598438,8.842584246,9.386554013,9.522341532,9.645069551,9.383289253,9.307577514,9.365719785,8.953459528,9.599163,9.665995938,9.746927668,9.395037607,9.83662262,9.470680541,9.50888758,9.59008391,8.943500771
Prdx4,8.8648779315,8.572680077000001,9.0219525705,8.7308924455,8.829588579,8.853732005,8.9034496195,8.8157365025,8.5767633265,8.7251572765,8.712108629500001,8.402990172500001,8.7977072085,8.7027940495,8.5318570515,8.8013430465,8.732052861,8.551093539250001,8.555175045999999,8.961425929499999,8.280602956000001
Prdx5,14.738763116666666,14.816402343333332,14.574968143333331,14.136446563333335,14.611847883333333,14.568114496666666,14.743826256666667,14.487610963333333,14.15311733,14.84727325,14.526811653333334,14.928693113333333,14.62813887,14.637870116666667,14.841591096666667,14.344842336666666,14.414228793333335,14.61551849,14.268534753333332,14.448524336666665,14.67877182
Prdx6,8.255366919,8.614800825,8.2504164685,8.2241602575,8.456588034500001,8.151383451,8.3251403105,8.0874260475,8.118358765,8.603079565,8.205791432,8.4482684185,8.1178604955,8.0050136215,7.986905825500001,7.649118029,7.914864489999999,7.998260964250001,8.370408224,8.5261772715,8.1921409505
Preb,9.616144504333334,9.434757676,9.560812538999999,9.465718019,9.824938505,9.401795147333333,9.891901326333334,9.755947199,9.442793994666667,9.827806259666666,9.626333633666667,10.119869241666667,9.596002394333333,9.470562362333332,9.438752469,9.776008465666665,9.724981433666667,9.968434625833332,9.654918682666667,9.322400214,10.150103259
Prei3,7.536118497333334,7.537581628333334,7.398017403666667,7.271773401,7.2950351546666665,7.591348029333333,7.476124859333333,7.571273744666667,7.1391390470000005,7.491735698333334,7.365159352333333,7.460249240333333,7.484666595999999,7.346262508,7.364894614333333,7.453499293666667,7.5253382239999995,7.4195961495,7.243059938999999,7.3357097819999995,7.7156370359999995
Prelp,6.417387237,6.38604603,6.770603142,6.809929844,6.81909585,6.696955669,6.61239675,7.160762841,6.595170781,6.407100566,6.775084077,6.787753278,6.460214919,6.857281773,6.692421092,6.973925269,6.555013416,6.917094222,6.664628411,6.584219921,6.659225706
Prep,8.812757872999999,8.758260935,8.821944026499999,8.885259552,8.750756109000001,8.685627321999998,8.909450084500001,8.890957653000001,9.038168212999999,8.8144567085,9.121745034,8.591991841,8.8861418415,8.771034686,8.831571423,8.922699112,8.953601871,8.864060126750001,8.88298187,8.670643026,8.5406882525
Prg,11.39029139,12.0745973,10.52504287,11.44468236,12.519758995,12.842923135,11.450016569999999,11.606561509999999,10.803101665,12.161295915,10.88431729,11.893661045,11.410886475,11.289487014999999,11.0174621,10.196281062499999,10.705761675,11.34801103625,11.289508205,11.80388452,12.1498981
Prg2,15.47535212,15.42390357,14.69605509,15.02172699,15.71729681,15.6992859,14.88781204,15.55159547,15.12488838,14.16775913,15.76903292,14.84397857,15.35763515,15.73948756,15.50097774,14.70537046,13.48958903,15.667915449999999,15.59933924,13.93235696,15.05236181
Prg3,10.90380832,10.69977871,9.830992,10.33824323,11.71318911,11.53634478,9.512540817,10.60789651,10.76216654,9.073113686,12.1814854,9.521419865,10.08026837,10.95580668,10.15259658,9.951342701,8.674613746,11.55827873,11.5568927,9.07856927,9.864668878
Prickle1,6.9971347235,6.859428818,6.941495396500001,6.7803992845,6.889605547,6.891910317000001,6.8233013155,6.9753595645,7.153922753,6.9286336775,6.95014352,6.852699750999999,6.913688283999999,6.890133105,6.938013954,6.708350338000001,6.814431913,6.845958099,6.990666481,6.7439889415,6.865680423000001
Prim1,7.740337049,8.365083981,7.605896082,7.382725338,8.369610362,8.34388217,7.622668717,7.664703728,7.420347093,7.965702826,7.539526971,7.793736727,7.693714784,7.632651702,7.547703273,7.171999385,7.284115328,7.348269723,7.34641388,7.964005708,7.181001482
Prim2,8.664509526,7.906636904,8.281834164,8.333177964,8.085058338,7.857374435,8.323989127,8.358050641,8.204565272,8.086778166,8.397484766,7.904853897,8.198197048,8.286711824,8.289493217,8.503141057,8.420516414,8.2966488905,8.474975407,8.10799003,7.846098001
Prkaa1,7.409283308,7.306298689,7.272572977,7.141285428,7.269023522,7.234301756,7.30183734,7.361044854,7.225522521,7.239449812,7.120895408,7.313450251,7.266632011,7.330877722,7.281000051,7.190818739,7.160762841,7.369890004,7.389250396,7.155894863,7.497246039
Prkab1,11.56773605,11.54030282,11.85775978,11.21692211,11.64153966,11.2241381,11.7802369,11.74839391,11.38330344,11.65665374,11.71318911,12.02170815,11.48815136,11.53753848,11.41992303,11.2894432,11.19965667,12.01668501,11.83643538,11.20372749,11.94405442
Prkacb,11.49608769,11.12189461,11.07567185,11.72947725,11.03171316,11.69649002,11.51863185,11.46258957,11.75631963,11.19965667,11.62361135,11.36016477,11.4150813,11.53890455,11.85638869,12.00475756,12.02499787,11.54688018,11.91155478,11.94565287,11.41738712
Prkag1,10.82390789,10.50434155,10.93190372,10.54280583,10.63637202,10.57248254,11.10685983,10.92283127,10.92446959,10.94619574,10.85860167,11.02709842,11.00567296,10.82556901,11.0503232,10.9410296,11.06258089,11.160633865,10.94549572,10.67069183,10.9629872
Prkag2,6.716388383,6.901305245,8.253640172,7.734870709,8.429814439,6.814469736,6.839545232,8.047385036,7.621598945,6.905053088,8.073757296,6.871346972,7.906371764,6.920817865,6.72350362,7.444370105,6.847547608,8.0207006975,6.735708578,6.842710663,6.911803763
Prkar1a,12.14150195,12.0234095,11.94703202,11.88439214,11.89194705,12.23597736,11.99584592,12.25210003,12.28138635,12.12870092,11.98553818,12.09230408,12.12525302,11.97028765,12.27930496,12.17094221,12.52984474,12.084517300000002,12.0372551,11.86211602,12.27756011
Prkar2b,8.641871494,8.746847182333333,8.574643307333334,8.574798513666666,8.684471718,8.870243952333333,8.656940795999999,8.553047887333333,8.441969604666667,8.906049384666666,8.53408774,9.169159548666668,8.747307281,8.67388511,8.580966783000001,8.547282267666667,8.613766085333333,8.767122756333334,8.527788699666667,8.666526987666666,8.893073267
Prkcabp,7.6751715465,7.641867672,7.7523175825,7.5269440625,7.572471611,7.529000979000001,7.750520973,7.744335751,7.7294750995,7.7423443675,7.768348541,7.480834250000001,7.8289270475,7.555628635,7.6586879195,7.838169476499999,7.7892136045,7.5708234045000005,7.768500475,7.6876986175,7.402715090999999
Prkcb,10.587086464999999,10.892575735000001,10.7862867915,10.5324809535,10.8260675,11.340435295,10.538782359999999,10.663137755000001,10.618043179,8.399893572,10.81170307,11.79060621,11.07703876,10.91955005,10.546902344500001,10.6046432995,10.739810536499999,11.1011567315,11.161664995,11.030501515000001,11.422675595000001
Prkcd,12.28755571,12.60215129,12.76196023,12.15047168,12.60481421,12.39715164,12.78056542,13.07540865,12.5469006,12.61882674,12.63051615,12.98293638,12.5158064,12.81593003,12.4167191,12.65928766,12.43232548,12.871238485,12.72834609,12.74793538,12.89296016
Prkcn,7.7427766385,8.7182563345,7.7130833105,8.1873781395,7.945861037,8.715341057,8.661497974,8.798333392,8.305154618,7.8853696724999995,8.8284825275,8.151871148,8.765210962,8.87715974,8.525289429999999,8.0037162495,8.1380068105,8.794240280499999,8.5726529135,8.5332409875,8.5750157895
Prkcsh,9.110032308,8.9279084275,8.948455942999999,8.9481780725,8.954351479,8.667958185,8.76810756,8.930925031000001,9.0282263305,8.7598773505,8.8453257895,8.494361360500001,8.8576254435,8.854809523,9.107083842,9.264998659,9.1168988685,8.71992451825,9.018738725,8.88576915,8.410981751
Prkdc,7.870684508,7.6823656815,7.55320408,7.551493027999999,7.513710681499999,7.469885756,7.677896806,7.5825992405,7.5461620595,7.4652303435,7.635844979,7.4154512025,7.734020832500001,7.8555718715000005,7.688573305,7.5352720785,7.6024049155,7.669771604,7.5672548735,7.499347686,7.346937284
Prkg2,7.040806153,7.044387306,7.251588186,7.124934008,7.094371592,7.060292993,7.181192424,7.151122645,6.952539031,6.950861431,7.191541422,7.243332877,6.935683512,7.013234221,7.095074723,7.104992789,7.147175088,7.18983215,6.956082619,7.05228111,7.330990946
Prkr,9.997227712,9.249400345,9.636131721,10.00647925,9.26521734,9.352806931,9.641948124,9.806942967,10.20569252,9.804365895,9.66459142,9.770021017,9.436344402,9.934304161,10.19438089,10.48401911,9.861597129,9.766042599999999,9.419810422,9.344709225,10.29755385
Prkra,9.303079527,9.260483879,9.189239648,9.117958941,9.250183045,8.920792283,8.883091035,9.213430384,9.021556487,8.91215772,9.050086185,8.820844044,9.042493767,9.13208512,9.221140521,8.596370529,8.706326354,8.920959790000001,8.972652371,8.960881291,8.570034205
Prkrip1,8.341268532,7.921885241,8.052151333000001,8.4983676535,7.8686714845,8.1240785545,8.5191539775,8.495990982999999,8.629289355000001,8.396574598499999,8.228155281,8.278224263,8.5352107105,8.556321254499998,8.6648000135,8.7187363015,8.957736884,8.40486768625,8.187495715499999,8.3244831145,8.292353153499999
Prkrir,8.41597462,8.224476181,8.699758993,8.578447956,8.528194835,8.456666553,8.366677649,8.482283476,8.436344636,8.2034049,8.504130956,7.894124566,8.49608697,8.442278595,8.580139833,8.522148725,8.897373054,8.240884659,8.656262713,8.763993622,8.253936402
Prkwnk1,8.380488224666667,8.454591873,8.354750951666666,8.950193389,8.379327364,9.007444622666666,8.261197130666668,8.362967630666667,9.029157374666665,8.490576462,8.434813066333334,8.827731090666667,8.4968021,8.356975065999999,8.646248100666666,8.969557438,9.268118112333333,8.484797649833334,8.895159413666667,8.787466180333334,9.272285754
Prkwnk4,7.100973325,7.371079755,7.4672562895,7.241216892500001,7.1781168015,7.099674491,6.9240977215,7.0014951839999995,6.956005745500001,7.140587514,7.084619867500001,7.6920842545,7.0657917365,7.0548216655000004,7.0384767145,6.945615847,7.0175954075,7.169303166500001,7.0559532140000005,6.9249684215,7.1051421285
Prkx,8.264146074,7.844569688,8.212730792,8.5884276195,8.178432064999999,8.2118806205,8.2495491625,8.259402037000001,8.132688340000001,8.197504179000001,8.228108139,8.246786111999999,8.165551162,8.0327986805,8.358446714,8.3616382935,8.404843322000001,8.219642058249999,8.4233927195,8.648520360500001,8.385822518
Prm3,7.048608698,6.902492421,6.939843074,7.116816104,7.190419587,6.862277542,6.989283066,7.123482637,6.873210421,7.046702144,6.989563149,6.906681973,6.880425253,7.126067415,7.064455487,7.133167148,6.963856017,7.0419492875,6.881912915,6.966266733,6.928931513
Prnp,10.44145165,9.155351935,9.4137857,9.950785449,9.870418679,9.435526983,9.665621402,9.74141539,9.629130774,9.735883203,9.82464459,9.731615684,9.910841117,9.850383386,10.1765774,9.902494666,10.03739168,9.192575706,9.993853973,9.971792686,9.66140033
Prnpip1,7.708894548,7.35079812,7.566200645,7.2837058159999994,7.447177766,7.107224091999999,7.5980066595,7.644138792,7.39157969,7.2961555955,7.633191347,7.1321750250000004,7.457008163499999,7.6374421205,7.612929506,7.4297408605,7.48940563,7.550952401,7.488853069,7.416783044,6.732679965
Prodh,8.35217184,8.383486944,8.368895423,8.240278311,8.305707474,7.917329648,7.945702277,8.340092261,8.271837104,8.202170493,8.483939316,7.990333218,8.05237637,8.097758419,8.35124947,8.0599064,8.251596881,7.990218878,8.516965641,8.054275662,7.519889863
Prok2,8.655931525,8.253133395,8.828304109,9.063873185,8.935766154,8.829713572,8.407926166,7.91578131,7.914007165,8.668414494,8.187125134,8.342320966,8.274328009,8.104775346,9.351358457,8.002644365,8.306056016,8.727410813999999,8.4918471,8.094316563,9.512540817
Prom,7.940145589,7.7985652595,7.345456845,7.6901124465,7.788898231,7.4762218445,7.6469319365,7.730232436500001,7.519170691499999,7.4783091695,7.8294150985,7.5476842725,7.713648942,7.419821926999999,7.6831481010000005,7.585989632,7.289665244,7.51706464,7.401182571500001,7.6315640975,7.6465915725
Prom1,9.5352311935,9.605352085,9.3749474595,9.563912760500001,9.595927161999999,9.4382361125,9.374851091,9.597352102,9.5731626255,9.4965201095,9.606168832,9.5255661315,9.561837705,9.436638578,9.6450861645,9.550354698,9.645472721,9.24350836925,9.660114188,9.5320676025,9.426136158
Pros1,9.069401413,7.820401513,8.410918329,8.363095579,8.39159444,7.916074449,8.277086166,8.336509047,7.904626905,7.913518327,8.352807098,7.457280726,8.289804709,8.415392181,8.392153164,7.828790983,8.58052398,8.336453262,7.851634887,8.592119374,7.604106046
Prosc,7.610149739,7.080146385,6.924410947,7.192514153,6.87017174,7.476658102,7.64718889,7.537765888,7.512381071,7.406857235,7.251474533,7.570066834,7.681785307,7.509060481,7.64406754,7.214636445,7.837552425,7.53807658,7.213488485,7.604899393,7.123650493
Prox1,6.816361496,7.013763402,6.914903036,6.709874222,6.847236608,6.758485267,6.962605501,7.090809067,7.299732216,7.092332265,6.84066069,6.978301337,6.724756492,6.793608985,6.825329832,6.827304011,6.81746801,6.8215821465,7.030862259,6.759451768,6.678930782
Prp19,10.76722973,10.483714083999999,10.61991027,10.763251076500001,10.6081451125,10.382629982,10.71578729,10.776146485,10.87680523,10.493604651,10.910399815000002,10.172575895000001,10.6013891285,10.740437475,10.81999759,10.866755000000001,11.099922995,10.50308101425,10.801737630000002,10.90101173,9.9070884335
Prpf3,7.2453689595,7.15612093875,7.2643880825,7.503822836,7.2047121579999995,7.24256305825,7.46178331475,7.19795411675,7.52496544975,7.25723794325,7.307907137999999,7.184183024,7.367330501,7.415824699,7.39904513025,7.44736769225,7.53897124775,7.375030124625,7.281105167250001,7.33576799375,7.2205901785
Prpf39,7.407509713,7.554456083,7.058023181,6.850447167,7.348893548,7.240172405,7.088230909,6.993830018,6.81150922,7.332038013,6.878095197,7.485726247,7.294514056,6.849465063,6.947014299,6.835721649,6.88664109,7.1729738915,6.847614106,7.072251038,7.004635451
Prpf4,7.4398582765,7.135700550499999,7.0437213675,7.567245548000001,7.219149305,7.2698190615,7.514200656,7.4394115375,7.369082237,7.325331188,7.3680880515,7.1978679055,7.403482471,7.328911167999999,7.880603430500001,7.670564515,7.9759824985000005,7.50432484775,7.753952321,7.579925306,7.134009739
Prpf8,8.9539272475,9.049711224,9.208414654,8.974138606,8.922272684500001,8.872521365,8.7410511715,8.942070598,8.7459586735,8.911568432500001,8.986880767,8.9710424395,9.0383151225,9.175850993000001,8.790802851,8.5944877845,8.581662394,8.768336273500001,8.7677048295,8.6513533675,8.6312710565
Prps1,9.939119303,9.893543135,9.440483501,9.60793247,9.805312121,9.883350224,9.302281,9.393346203,9.411036173,9.331896042,9.342197385,8.979707471,9.361923988,9.530971164,9.819125442,8.938579192,9.164022757,9.205182589,9.218908546,9.458860347,8.250165173
Prps2,7.934902607,8.531938552,7.880283935,7.479196691,8.336837029,8.278008832,7.617178683,7.861639844,7.881779242,7.918365131,7.644282205,7.742957979,7.910798277,7.972341797,7.820401513,6.968596369,7.5724507,7.676337416,7.518623843,8.038417605,7.261682818
Prpsap1,8.162766314,7.897650656,8.644691196,8.22669988,8.308001225,7.568715946,8.543037139,8.504456188,8.176837653,8.103253824,8.452611444,7.809722627,8.374161916,8.367995177,8.403170809,8.385812409,8.402828636,8.3052846395,8.217459399,8.102477132,7.820205137
Prpsap2,7.0572550465,7.4189859045,6.9398675325,6.580909166,7.2959497805,7.3759036565,6.986541176999999,6.980020184,6.707400668,7.1911281855,6.803926398,7.0959401374999995,6.969847686,6.9053838665,6.9603177055,6.7872131985,6.8366343255,7.03417504575,6.864197675,6.997971613,6.9878088445
Prr3,7.244516093,7.323091087,7.484691738,7.05386556,7.478566676,6.953264163,7.470744149,7.67016205,6.977623541,7.159849875,7.447001443,7.284247155,7.363401108,7.42456333,7.478874981,7.383695028,7.297669914,7.3143125995,7.13257022,7.142943739,7.101485259
Prr7,8.309851858,8.279603169,8.966455482,8.792516328,8.681772666,8.831271141,8.88220943,8.63233622,8.380318915,8.848434817,8.708123639,9.277087378,8.617251919,8.577764044,8.615844402,8.985559647,8.675336591,8.714908844,9.046567402,8.676728738,9.634598163
Prrg2,8.99990191,8.786077691,9.18521455,8.771702651,9.226552271,8.664509526,9.234963164,9.260483879,8.708123639,9.222935953,9.159422379,9.51396451,8.870609573,8.998143398,8.808420074,9.105659435,8.874488051,9.321008918,9.11373097,8.796910295,9.533363569
Prss15,9.222485391,8.820844044,9.018117275,8.628792641,9.138494792,8.248928205,9.153389041,9.138494792,8.720291618,8.722013825,9.210318609,8.364120252,8.75054301,8.894257517,9.228327328,8.713280391,8.797701145,8.836372919999999,9.010908741,8.596370529,8.008797398
Prss16,7.4821760515,7.541203248,7.321209026,7.34559698,7.4468546605,7.318430790000001,7.281380391000001,7.386511289,7.179905861,7.3388540035,7.440554929999999,7.4397736175,7.368113343999999,7.2566038325,7.318685468,7.1699185425,7.121200126,7.319289948250001,7.0890269295,7.3621510435,7.241213324
Prss19,7.337605863,7.115555434,7.184937871,7.496568142,7.1946293,7.0270929,7.087961406,7.388422323,7.623785124,7.140270616,7.305360946,6.962245747,7.267129758,7.36455569,7.28197245,6.830721419,7.214533139,7.4050346805,7.295649021,7.885863535,6.869932198
Prss25,9.824326051,9.681085883666666,9.597119700666667,9.480239883666668,9.793345225333333,9.128569456666666,9.679722877666666,9.655289946,9.585887176333333,9.411460839999998,9.730350932,9.181852979333334,9.533858034,9.568867365000001,9.540113041,9.638593462666666,9.506597204333334,9.493287242166666,9.557155083666666,9.410880229333332,8.827753244333334
Prss34,13.37071808,13.07911319,13.12987356,12.83072367,12.96572555,13.07911319,13.39987754,14.11499127,12.56958358,12.94494677,13.93996517,12.8245642,13.21935714,13.97589539,14.25705607,13.15404379,13.30467533,13.47371896,13.58022298,12.05556568,13.0478222
Prssl1,8.784516832,8.784516832,8.654975452,9.131711018,8.765175572,8.505199788,8.434067425,8.993760919,9.195602669,8.238118751,8.801633514,7.937504247,8.790674602,8.598986062,8.844409242,8.807309931,9.07194375,8.363949804,8.831662447,8.224189708,8.072185571
Prtn3,14.71463766,14.07545413,13.75611291,14.74616513,13.99731978,13.59604675,13.59097602,14.29790469,14.63696781,13.34773114,13.98277966,12.6776646,13.60140452,13.83261678,14.2739012,14.02687881,14.08336235,13.20442577,14.02687881,13.1339676,11.97926611
Psap,14.34186648,13.76122113,14.21967644,13.84000153,14.28201921,13.63901999,14.89802948,14.81386615,14.3066805,14.52913751,14.40553452,14.2890743,14.37159644,14.52913751,14.72500413,14.72500413,14.3242391,14.76439443,14.18464324,14.36366934,13.68231943
Psat1,9.3023261745,8.682614247,8.2100864065,8.2657558275,8.486196958,8.381575746500001,9.0396470545,8.370045894,8.715782574,8.360661452999999,8.770037117000001,8.5960998975,8.326697144,8.387620376,8.962208915000001,8.4976030495,8.9366933505,8.260773737000001,8.1385445815,8.9881346005,7.8926337449999995
Psca,7.029578114,6.984959002,7.349187569,7.294652083,7.302510571,7.07064919,7.36030419,7.228590456,7.083616863,7.28962913,7.277978987,7.520881518,7.40171495,7.120895408,7.281508825,7.31289994,7.271050653,7.300682076499999,7.29645648,7.320763558,7.48194785
